x,y,DEM,Soil,Multiplier,id
851975,5836470,45.02,395012,0.87363,756
851980,5836470,45.06,395012,0.86589,757
851985,5836470,45.02,395012,0.87363,758
851990,5836470,44.96,395012,0.88524,759
851995,5836470,44.96,395012,0.88524,760
852000,5836470,44.91,395012,0.894915,761
852005,5836470,44.91,395012,0.894915,762
852010,5836470,44.92,395012,0.89298,763
852015,5836470,44.92,395012,0.89298,764
852020,5836470,44.94,395012,0.88911,765
852025,5836470,45.04,395012,0.86976,766
852030,5836470,45.1,395012,0.85815,767
852035,5836470,45.13,395012,0.852345,768
852040,5836470,45.22,395012,0.83493,769
852045,5836470,44.9,395012,0.89685,770
851725,5836465,44.41,395012,0.991665,771
851730,5836465,44.29,395012,1.014885,772
851735,5836465,44.21,395012,1.030365,773
851740,5836465,44.14,395012,1.04391,774
851745,5836465,44.04,395012,1.06326,775
851750,5836465,44.03,395012,1.065195,776
851755,5836465,44.06,395012,1.05939,777
851760,5836465,44.04,395012,1.06326,778
851765,5836465,43.99,395012,1.072935,779
851770,5836465,43.91,395012,1.088415,780
851775,5836465,43.84,395012,1.10196,781
851780,5836465,43.8,395012,1.1097,782
851785,5836465,43.8,395012,1.1097,783
851790,5836465,43.82,395012,1.10583,784
851795,5836465,43.91,395012,1.088415,785
851800,5836465,43.99,395012,1.072935,786
851805,5836465,44,395012,1.071,787
851810,5836465,43.92,395012,1.08648,788
851815,5836465,43.87,395012,1.096155,789
851820,5836465,43.87,395012,1.096155,790
851825,5836465,43.81,395012,1.107765,791
851830,5836465,43.78,395012,1.11357,792
851835,5836465,43.71,395012,1.127115,793
851840,5836465,43.68,395012,1.13292,794
851845,5836465,43.64,395012,1.14066,795
851850,5836465,43.57,395012,1.154205,796
851855,5836465,43.6,395012,1.1484,797
851860,5836465,43.61,395012,1.146465,798
851865,5836465,43.69,395012,1.130985,799
851870,5836465,43.75,395012,1.119375,800
851875,5836465,43.71,395012,1.127115,801
851880,5836465,43.66,395012,1.13679,802
851885,5836465,43.64,395012,1.14066,803
851890,5836465,43.6,395012,1.1484,804
851895,5836465,43.56,395012,1.15614,805
851900,5836465,43.49,395012,1.169685,806
851905,5836465,43.51,395012,1.165815,807
851910,5836465,43.45,395012,1.177425,808
851915,5836465,43.48,395012,1.17162,809
851920,5836465,43.57,395012,1.154205,810
851925,5836465,43.62,395012,1.14453,811
851930,5836465,43.74,395012,1.12131,812
851935,5836465,43.93,395012,1.084545,813
851940,5836465,44.17,395012,1.038105,814
851945,5836465,44.39,395012,0.995535,815
851950,5836465,44.63,395012,0.949095,816
851955,5836465,44.91,395012,0.894915,817
851960,5836465,45.14,395012,0.85041,818
851965,5836465,45.28,395012,0.82332,819
851970,5836465,45.43,395012,0.794295,820
851975,5836465,45.49,395012,0.782685,821
851980,5836465,45.51,395012,0.778815,822
851985,5836465,45.54,395012,0.77301,823
851990,5836465,45.51,395012,0.778815,824
851995,5836465,45.47,395012,0.786555,825
852000,5836465,45.44,395012,0.79236,826
852005,5836465,45.44,395012,0.79236,827
852010,5836465,45.41,395012,0.798165,828
852015,5836465,45.37,395012,0.805905,829
852020,5836465,45.36,395012,0.80784,830
852025,5836465,45.36,395012,0.80784,831
852030,5836465,45.31,395012,0.817515,832
852035,5836465,45.24,395012,0.83106,833
852040,5836465,45.23,395012,0.832995,834
852045,5836465,44.88,395012,0.90072,835
851725,5836460,44.19,395012,1.034235,836
851730,5836460,44.19,395012,1.034235,837
851735,5836460,44.2,395012,1.0323,838
851740,5836460,44.16,395012,1.04004,839
851745,5836460,44.12,395012,1.04778,840
851750,5836460,44.11,395012,1.049715,841
851755,5836460,44.12,395012,1.04778,842
851760,5836460,44.11,395012,1.049715,843
851765,5836460,44.09,395012,1.053585,844
851770,5836460,44.02,395012,1.06713,845
851775,5836460,43.94,395012,1.08261,846
851780,5836460,43.9,395012,1.09035,847
851785,5836460,43.93,395012,1.084545,848
851790,5836460,43.93,395012,1.084545,849
851795,5836460,44.02,395012,1.06713,850
851800,5836460,44.09,395012,1.053585,851
851805,5836460,44.07,395012,1.057455,852
851810,5836460,44.04,395012,1.06326,853
851815,5836460,43.98,395012,1.07487,854
851820,5836460,43.93,395012,1.084545,855
851825,5836460,43.89,395012,1.092285,856
851830,5836460,43.83,395012,1.103895,857
851835,5836460,43.78,395012,1.11357,858
851840,5836460,43.78,395012,1.11357,859
851845,5836460,43.76,395012,1.11744,860
851850,5836460,43.76,395012,1.11744,861
851855,5836460,43.77,395012,1.115505,862
851860,5836460,43.77,395012,1.115505,863
851865,5836460,43.71,395012,1.127115,864
851870,5836460,43.75,395012,1.119375,865
851875,5836460,43.76,395012,1.11744,866
851880,5836460,43.74,395012,1.12131,867
851885,5836460,43.74,395012,1.12131,868
851890,5836460,43.67,395012,1.134855,869
851895,5836460,43.68,395012,1.13292,870
851900,5836460,43.67,395012,1.134855,871
851905,5836460,43.7,395012,1.12905,872
851910,5836460,43.7,395012,1.12905,873
851915,5836460,43.72,395012,1.12518,874
851920,5836460,43.8,395012,1.1097,875
851925,5836460,43.9,395012,1.09035,876
851930,5836460,44.05,395012,1.061325,877
851935,5836460,44.26,395012,1.02069,878
851940,5836460,44.49,395012,0.976185,879
851945,5836460,44.78,395012,0.92007,880
851950,5836460,45.02,395012,0.87363,881
851955,5836460,45.32,395012,0.81558,882
851960,5836460,45.57,395012,0.767205,883
851965,5836460,45.77,395012,0.728505,884
851970,5836460,45.95,395012,0.693675,885
851975,5836460,46.02,395012,0.68013,886
851980,5836460,46.08,395012,0.66852,887
851985,5836460,46.12,395012,0.66078,888
851990,5836460,46.05,395012,0.674325,889
851995,5836460,45.98,395012,0.68787,890
852000,5836460,45.95,395012,0.693675,891
852005,5836460,45.88,395012,0.70722,892
852010,5836460,45.84,395012,0.71496,893
852015,5836460,45.78,395012,0.72657,894
852020,5836460,45.72,395012,0.73818,895
852025,5836460,45.62,395012,0.75753,896
852030,5836460,45.51,395012,0.778815,897
852035,5836460,45.37,395012,0.805905,898
852040,5836460,45.2,395012,0.8388,899
852045,5836460,44.81,395012,0.914265,900
851720,5836455,43.96,395012,1.07874,901
851725,5836455,43.96,395012,1.07874,902
851730,5836455,44,395012,1.071,903
851735,5836455,44.04,395012,1.06326,904
851740,5836455,44.08,395012,1.05552,905
851745,5836455,44.15,395012,1.041975,906
851750,5836455,44.18,395012,1.03617,907
851755,5836455,44.19,395012,1.034235,908
851760,5836455,44.21,395012,1.030365,909
851765,5836455,44.15,395012,1.041975,910
851770,5836455,44.1,395012,1.05165,911
851775,5836455,44.05,395012,1.061325,912
851780,5836455,44.02,395012,1.06713,913
851785,5836455,44.05,395012,1.061325,914
851790,5836455,44.04,395012,1.06326,915
851795,5836455,44.09,395012,1.053585,916
851800,5836455,44.09,395012,1.053585,917
851805,5836455,44.07,395012,1.057455,918
851810,5836455,44.05,395012,1.061325,919
851815,5836455,44.02,395012,1.06713,920
851820,5836455,43.99,395012,1.072935,921
851825,5836455,43.96,395012,1.07874,922
851830,5836455,43.93,395012,1.084545,923
851835,5836455,43.89,395012,1.092285,924
851840,5836455,43.89,395012,1.092285,925
851845,5836455,43.93,395012,1.084545,926
851850,5836455,43.92,395012,1.08648,927
851855,5836455,44.01,395012,1.069065,928
851860,5836455,44.03,395012,1.065195,929
851865,5836455,44.06,395012,1.05939,930
851870,5836455,44.05,395012,1.061325,931
851875,5836455,44.02,395012,1.06713,932
851880,5836455,43.96,395012,1.07874,933
851885,5836455,43.9,395012,1.09035,934
851890,5836455,43.81,395012,1.107765,935
851895,5836455,43.84,395012,1.10196,936
851900,5836455,43.85,395012,1.100025,937
851905,5836455,43.89,395012,1.092285,938
851910,5836455,43.96,395012,1.07874,939
851915,5836455,44.1,395012,1.05165,940
851920,5836455,44.2,395012,1.0323,941
851925,5836455,44.4,395012,0.9936,942
851930,5836455,44.55,395012,0.964575,943
851935,5836455,44.8,395012,0.9162,944
851940,5836455,45.03,395012,0.871695,945
851945,5836455,45.34,395012,0.81171,946
851950,5836455,45.57,395012,0.767205,947
851955,5836455,45.81,395012,0.720765,948
851960,5836455,46.08,395012,0.66852,949
851965,5836455,46.28,395012,0.62982,950
851970,5836455,46.41,395012,0.604665,951
851975,5836455,46.47,395012,0.593055,952
851980,5836455,46.47,395012,0.593055,953
851985,5836455,46.44,395012,0.59886,954
851990,5836455,46.35,395012,0.616275,955
851995,5836455,46.31,395012,0.624015,956
852000,5836455,46.31,395012,0.624015,957
852005,5836455,46.23,395012,0.639495,958
852010,5836455,46.17,395012,0.651105,959
852015,5836455,46.1,395012,0.66465,960
852020,5836455,45.96,395012,0.69174,961
852025,5836455,45.82,395012,0.71883,962
852030,5836455,45.58,395012,0.76527,963
852035,5836455,45.37,395012,0.805905,964
852040,5836455,45.15,395012,0.848475,965
852045,5836455,44.76,395012,0.92394,966
851720,5836450,43.71,395012,1.127115,967
851725,5836450,43.72,395012,1.12518,968
851730,5836450,43.78,395012,1.11357,969
851735,5836450,43.95,395012,1.080675,970
851740,5836450,44.06,395012,1.05939,971
851745,5836450,44.15,395012,1.041975,972
851750,5836450,44.28,395012,1.01682,973
851755,5836450,44.34,395012,1.00521,974
851760,5836450,44.31,395012,1.011015,975
851765,5836450,44.27,395012,1.018755,976
851770,5836450,44.21,395012,1.030365,977
851775,5836450,44.16,395012,1.04004,978
851780,5836450,44.14,395012,1.04391,979
851785,5836450,44.12,395012,1.04778,980
851790,5836450,44.11,395012,1.049715,981
851795,5836450,44.16,395012,1.04004,982
851800,5836450,44.17,395012,1.038105,983
851805,5836450,44.17,395012,1.038105,984
851810,5836450,44.13,395012,1.045845,985
851815,5836450,44.06,395012,1.05939,986
851820,5836450,44.06,395012,1.05939,987
851825,5836450,44.04,395012,1.06326,988
851830,5836450,44.03,395012,1.065195,989
851835,5836450,44.03,395012,1.065195,990
851840,5836450,44.08,395012,1.05552,991
851845,5836450,44.12,395012,1.04778,992
851850,5836450,44.15,395012,1.041975,993
851855,5836450,44.25,395012,1.022625,994
851860,5836450,44.31,395012,1.011015,995
851865,5836450,44.33,395012,1.007145,996
851870,5836450,44.31,395012,1.011015,997
851875,5836450,44.22,395012,1.02843,998
851880,5836450,44.23,395012,1.026495,999
851885,5836450,44.15,395012,1.041975,1000
851890,5836450,44.11,395012,1.049715,1001
851895,5836450,44.07,395012,1.057455,1002
851900,5836450,44.11,395012,1.049715,1003
851905,5836450,44.18,395012,1.03617,1004
851910,5836450,44.33,395012,1.007145,1005
851915,5836450,44.5,395012,0.97425,1006
851920,5836450,44.67,395012,0.941355,1007
851925,5836450,44.85,395012,0.906525,1008
851930,5836450,45.07,395012,0.863955,1009
851935,5836450,45.29,395012,0.821385,1010
851940,5836450,45.59,395012,0.763335,1011
851945,5836450,45.92,395012,0.69948,1012
851950,5836450,46.18,395012,0.64917,1013
851955,5836450,46.38,395012,0.61047,1014
851960,5836450,46.61,395012,0.565965,1015
851965,5836450,46.79,395012,0.531135,1016
851970,5836450,46.87,395012,0.515655,1017
851975,5836450,46.89,395012,0.511785,1018
851980,5836450,46.85,395012,0.519525,1019
851985,5836450,46.72,395012,0.54468,1020
851990,5836450,46.57,395012,0.573705,1021
851995,5836450,46.46,395012,0.59499,1022
852000,5836450,46.44,395012,0.59886,1023
852005,5836450,46.37,395012,0.612405,1024
852010,5836450,46.29,395012,0.627885,1025
852015,5836450,46.2,395012,0.6453,1026
852020,5836450,46.03,395012,0.678195,1027
852025,5836450,45.85,395012,0.713025,1028
852030,5836450,45.61,395012,0.759465,1029
852035,5836450,45.32,395012,0.81558,1030
852040,5836450,45.11,395012,0.856215,1031
852045,5836450,44.68,395012,0.93942,1032
851715,5836445,43.42,395012,1.18323,1033
851720,5836445,43.47,395012,1.173555,1034
851725,5836445,43.52,395012,1.16388,1035
851730,5836445,43.62,395012,1.14453,1036
851735,5836445,43.82,395012,1.10583,1037
851740,5836445,44.03,395012,1.065195,1038
851745,5836445,44.27,395012,1.018755,1039
851750,5836445,44.4,395012,0.9936,1040
851755,5836445,44.43,395012,0.987795,1041
851760,5836445,44.37,395012,0.999405,1042
851765,5836445,44.33,395012,1.007145,1043
851770,5836445,44.28,395012,1.01682,1044
851775,5836445,44.23,395012,1.026495,1045
851780,5836445,44.19,395012,1.034235,1046
851785,5836445,44.18,395012,1.03617,1047
851790,5836445,44.24,395012,1.02456,1048
851795,5836445,44.24,395012,1.02456,1049
851800,5836445,44.29,395012,1.014885,1050
851805,5836445,44.28,395012,1.01682,1051
851810,5836445,44.26,395012,1.02069,1052
851815,5836445,44.22,395012,1.02843,1053
851820,5836445,44.2,395012,1.0323,1054
851825,5836445,44.2,395012,1.0323,1055
851830,5836445,44.16,395012,1.04004,1056
851835,5836445,44.19,395012,1.034235,1057
851840,5836445,44.25,395012,1.022625,1058
851845,5836445,44.32,395012,1.00908,1059
851850,5836445,44.4,395012,0.9936,1060
851855,5836445,44.47,395012,0.980055,1061
851860,5836445,44.59,395012,0.956835,1062
851865,5836445,44.6,395012,0.9549,1063
851870,5836445,44.59,395012,0.956835,1064
851875,5836445,44.52,395012,0.97038,1065
851880,5836445,44.52,395012,0.97038,1066
851885,5836445,44.47,395012,0.980055,1067
851890,5836445,44.41,395012,0.991665,1068
851895,5836445,44.36,395012,1.00134,1069
851900,5836445,44.41,395012,0.991665,1070
851905,5836445,44.51,395012,0.972315,1071
851910,5836445,44.67,395012,0.941355,1072
851915,5836445,44.83,395012,0.910395,1073
851920,5836445,45.07,395012,0.863955,1074
851925,5836445,45.31,395012,0.817515,1075
851930,5836445,45.51,395012,0.778815,1076
851935,5836445,45.79,395012,0.724635,1077
851940,5836445,46.08,395012,0.66852,1078
851945,5836445,46.34,395012,0.61821,1079
851950,5836445,46.61,395012,0.565965,1080
851955,5836445,46.79,395012,0.531135,1081
851960,5836445,46.97,395012,0.496305,1082
851965,5836445,47.16,395012,0.45954,1083
851970,5836445,47.24,395012,0.44406,1084
851975,5836445,47.24,395012,0.44406,1085
851980,5836445,47.08,395012,0.47502,1086
851985,5836445,46.91,395012,0.507915,1087
851990,5836445,46.73,395012,0.542745,1088
851995,5836445,46.53,395012,0.581445,1089
852000,5836445,46.44,395012,0.59886,1090
852005,5836445,46.31,395012,0.624015,1091
852010,5836445,46.22,395012,0.64143,1092
852015,5836445,46.14,395012,0.65691,1093
852020,5836445,45.96,395012,0.69174,1094
852025,5836445,45.81,395012,0.720765,1095
852030,5836445,45.56,395012,0.76914,1096
852035,5836445,45.31,395012,0.817515,1097
852040,5836445,45.02,395012,0.87363,1098
852045,5836445,44.61,395012,0.952965,1099
851715,5836440,43.19,395012,1.227735,1100
851720,5836440,43.22,395012,1.22193,1101
851725,5836440,43.28,395012,1.21032,1102
851730,5836440,43.48,395012,1.17162,1103
851735,5836440,43.72,395012,1.12518,1104
851740,5836440,43.95,395012,1.080675,1105
851745,5836440,44.18,395012,1.03617,1106
851750,5836440,44.3,395012,1.01295,1107
851755,5836440,44.3,395012,1.01295,1108
851760,5836440,44.33,395012,1.007145,1109
851765,5836440,44.33,395012,1.007145,1110
851770,5836440,44.34,395012,1.00521,1111
851775,5836440,44.34,395012,1.00521,1112
851780,5836440,44.3,395012,1.01295,1113
851785,5836440,44.29,395012,1.014885,1114
851790,5836440,44.3,395012,1.01295,1115
851795,5836440,44.27,395012,1.018755,1116
851800,5836440,44.32,395012,1.00908,1117
851805,5836440,44.32,395012,1.00908,1118
851810,5836440,44.37,395012,0.999405,1119
851815,5836440,44.3,395012,1.01295,1120
851820,5836440,44.29,395012,1.014885,1121
851825,5836440,44.33,395012,1.007145,1122
851830,5836440,44.35,395012,1.003275,1123
851835,5836440,44.37,395012,0.999405,1124
851840,5836440,44.44,395012,0.98586,1125
851845,5836440,44.51,395012,0.972315,1126
851850,5836440,44.63,395012,0.949095,1127
851855,5836440,44.72,395012,0.93168,1128
851860,5836440,44.79,395012,0.918135,1129
851865,5836440,44.79,395012,0.918135,1130
851870,5836440,44.8,395012,0.9162,1131
851875,5836440,44.77,395012,0.922005,1132
851880,5836440,44.79,395012,0.918135,1133
851885,5836440,44.78,395012,0.92007,1134
851890,5836440,44.76,395012,0.92394,1135
851895,5836440,44.72,395012,0.93168,1136
851900,5836440,44.76,395012,0.92394,1137
851905,5836440,44.84,395012,0.90846,1138
851910,5836440,44.98,395012,0.88137,1139
851915,5836440,45.19,395012,0.840735,1140
851920,5836440,45.44,395012,0.79236,1141
851925,5836440,45.68,395012,0.74592,1142
851930,5836440,45.88,395012,0.70722,1143
851935,5836440,46.12,395012,0.66078,1144
851940,5836440,46.45,395012,0.596925,1145
851945,5836440,46.71,395012,0.546615,1146
851950,5836440,46.89,395012,0.511785,1147
851955,5836440,47.02,395012,0.48663,1148
851960,5836440,47.18,395012,0.45567,1149
851965,5836440,47.27,395012,0.438255,1150
851970,5836440,47.34,395012,0.42471,1151
851975,5836440,47.32,395012,0.42858,1152
851980,5836440,47.19,395012,0.453735,1153
851985,5836440,47.02,395012,0.48663,1154
851990,5836440,46.8,395012,0.5292,1155
851995,5836440,46.66,395012,0.55629,1156
852000,5836440,46.51,395012,0.585315,1157
852005,5836440,46.36,395012,0.61434,1158
852010,5836440,46.23,395012,0.639495,1159
852015,5836440,46.07,395012,0.670455,1160
852020,5836440,45.9,395012,0.70335,1161
852025,5836440,45.67,395012,0.747855,1162
852030,5836440,45.46,395012,0.78849,1163
852035,5836440,45.17,395012,0.844605,1164
852040,5836440,44.87,395012,0.902655,1165
852045,5836440,44.45,395012,0.983925,1166
851715,5836435,43.03,395012,1.258695,1167
851720,5836435,43.05,395012,1.254825,1168
851725,5836435,43.14,395012,1.23741,1169
851730,5836435,43.26,395012,1.21419,1170
851735,5836435,43.49,395012,1.169685,1171
851740,5836435,43.75,395012,1.119375,1172
851745,5836435,43.91,395012,1.088415,1173
851750,5836435,44.12,395012,1.04778,1174
851755,5836435,44.24,395012,1.02456,1175
851760,5836435,44.33,395012,1.007145,1176
851765,5836435,44.4,395012,0.9936,1177
851770,5836435,44.43,395012,0.987795,1178
851775,5836435,44.45,395012,0.983925,1179
851780,5836435,44.41,395012,0.991665,1180
851785,5836435,44.36,395012,1.00134,1181
851790,5836435,44.37,395012,0.999405,1182
851795,5836435,44.37,395012,0.999405,1183
851800,5836435,44.44,395012,0.98586,1184
851805,5836435,44.45,395012,0.983925,1185
851810,5836435,44.47,395012,0.980055,1186
851815,5836435,44.46,395012,0.98199,1187
851820,5836435,44.46,395012,0.98199,1188
851825,5836435,44.49,395012,0.976185,1189
851830,5836435,44.55,395012,0.964575,1190
851835,5836435,44.6,395012,0.9549,1191
851840,5836435,44.68,395012,0.93942,1192
851845,5836435,44.75,395012,0.925875,1193
851850,5836435,44.83,395012,0.910395,1194
851855,5836435,44.95,395012,0.887175,1195
851860,5836435,45.04,395012,0.86976,1196
851865,5836435,45.07,395012,0.863955,1197
851870,5836435,45.1,395012,0.85815,1198
851875,5836435,45.08,395012,0.86202,1199
851880,5836435,45.09,395012,0.860085,1200
851885,5836435,45.15,395012,0.848475,1201
851890,5836435,45.16,395012,0.84654,1202
851895,5836435,45.13,395012,0.852345,1203
851900,5836435,45.12,395012,0.85428,1204
851905,5836435,45.19,395012,0.840735,1205
851910,5836435,45.34,395012,0.81171,1206
851915,5836435,45.58,395012,0.76527,1207
851920,5836435,45.86,395012,0.71109,1208
851925,5836435,46.1,395012,0.66465,1209
851930,5836435,46.32,395012,0.62208,1210
851935,5836435,46.56,395012,0.57564,1211
851940,5836435,46.79,395012,0.531135,1212
851945,5836435,46.98,395012,0.49437,1213
851950,5836435,47.12,395012,0.46728,1214
851955,5836435,47.18,395012,0.45567,1215
851960,5836435,47.26,395012,0.44019,1216
851965,5836435,47.34,395012,0.42471,1217
851970,5836435,47.32,395012,0.42858,1218
851975,5836435,47.27,395012,0.438255,1219
851980,5836435,47.14,395012,0.46341,1220
851985,5836435,46.98,395012,0.49437,1221
851990,5836435,46.8,395012,0.5292,1222
851995,5836435,46.67,395012,0.554355,1223
852000,5836435,46.53,395012,0.581445,1224
852005,5836435,46.4,395012,0.6066,1225
852010,5836435,46.25,395012,0.635625,1226
852015,5836435,46.07,395012,0.670455,1227
852020,5836435,45.91,395012,0.701415,1228
852025,5836435,45.69,395012,0.743985,1229
852030,5836435,45.38,395012,0.80397,1230
852035,5836435,45.1,395012,0.85815,1231
852040,5836435,44.84,395012,0.90846,1232
852045,5836435,44.44,395012,0.98586,1233
851715,5836430,42.89,395012,1.285785,1234
851720,5836430,42.94,395012,1.27611,1235
851725,5836430,43.04,395012,1.25676,1236
851730,5836430,43.16,395012,1.23354,1237
851735,5836430,43.36,395012,1.19484,1238
851740,5836430,43.52,395012,1.16388,1239
851745,5836430,43.72,395012,1.12518,1240
851750,5836430,43.94,395012,1.08261,1241
851755,5836430,44.13,395012,1.045845,1242
851760,5836430,44.27,395012,1.018755,1243
851765,5836430,44.4,395012,0.9936,1244
851770,5836430,44.46,395012,0.98199,1245
851775,5836430,44.49,395012,0.976185,1246
851780,5836430,44.46,395012,0.98199,1247
851785,5836430,44.42,395012,0.98973,1248
851790,5836430,44.39,395012,0.995535,1249
851795,5836430,44.38,395012,0.99747,1250
851800,5836430,44.4,395012,0.9936,1251
851805,5836430,44.44,395012,0.98586,1252
851810,5836430,44.48,395012,0.97812,1253
851815,5836430,44.5,395012,0.97425,1254
851820,5836430,44.55,395012,0.964575,1255
851825,5836430,44.58,395012,0.95877,1256
851830,5836430,44.66,395012,0.94329,1257
851835,5836430,44.76,395012,0.92394,1258
851840,5836430,44.85,395012,0.906525,1259
851845,5836430,44.89,395012,0.898785,1260
851850,5836430,44.97,395012,0.883305,1261
851855,5836430,45.05,395012,0.867825,1262
851860,5836430,45.15,395012,0.848475,1263
851865,5836430,45.2,395012,0.8388,1264
851870,5836430,45.27,395012,0.825255,1265
851875,5836430,45.35,395012,0.809775,1266
851880,5836430,45.43,395012,0.794295,1267
851885,5836430,45.48,395012,0.78462,1268
851890,5836430,45.55,395012,0.771075,1269
851895,5836430,45.57,395012,0.767205,1270
851900,5836430,45.51,395012,0.778815,1271
851905,5836430,45.52,395012,0.77688,1272
851910,5836430,45.68,395012,0.74592,1273
851915,5836430,45.9,395012,0.70335,1274
851920,5836430,46.12,395012,0.66078,1275
851925,5836430,46.32,395012,0.62208,1276
851930,5836430,46.56,395012,0.57564,1277
851935,5836430,46.73,395012,0.542745,1278
851940,5836430,46.91,395012,0.507915,1279
851945,5836430,47.08,395012,0.47502,1280
851950,5836430,47.2,395012,0.4518,1281
851955,5836430,47.26,395012,0.44019,1282
851960,5836430,47.3,395012,0.43245,1283
851965,5836430,47.33,395012,0.426645,1284
851970,5836430,47.29,395012,0.434385,1285
851975,5836430,47.2,395012,0.4518,1286
851980,5836430,47.06,395012,0.47889,1287
851985,5836430,46.93,395012,0.504045,1288
851990,5836430,46.77,395012,0.535005,1289
851995,5836430,46.6,395012,0.5679,1290
852000,5836430,46.41,395012,0.604665,1291
852005,5836430,46.28,395012,0.62982,1292
852010,5836430,46.14,395012,0.65691,1293
852015,5836430,46.01,395012,0.682065,1294
852020,5836430,45.83,395012,0.716895,1295
852025,5836430,45.65,395012,0.751725,1296
852030,5836430,45.39,395012,0.802035,1297
852035,5836430,45.1,395012,0.85815,1298
852040,5836430,44.84,395012,0.90846,1299
852045,5836430,44.42,395012,0.98973,1300
851715,5836425,42.81,395012,1.301265,1301
851720,5836425,42.88,395012,1.28772,1302
851725,5836425,42.95,395012,1.274175,1303
851730,5836425,43.06,395012,1.25289,1304
851735,5836425,43.23,395012,1.219995,1305
851740,5836425,43.37,395012,1.192905,1306
851745,5836425,43.52,395012,1.16388,1307
851750,5836425,43.71,395012,1.127115,1308
851755,5836425,43.94,395012,1.08261,1309
851760,5836425,44.13,395012,1.045845,1310
851765,5836425,44.29,395012,1.014885,1311
851770,5836425,44.35,395012,1.003275,1312
851775,5836425,44.42,395012,0.98973,1313
851780,5836425,44.43,395012,0.987795,1314
851785,5836425,44.39,395012,0.995535,1315
851790,5836425,44.37,395012,0.999405,1316
851795,5836425,44.36,395012,1.00134,1317
851800,5836425,44.37,395012,0.999405,1318
851805,5836425,44.4,395012,0.9936,1319
851810,5836425,44.42,395012,0.98973,1320
851815,5836425,44.49,395012,0.976185,1321
851820,5836425,44.57,395012,0.960705,1322
851825,5836425,44.67,395012,0.941355,1323
851830,5836425,44.77,395012,0.922005,1324
851835,5836425,44.87,395012,0.902655,1325
851840,5836425,44.94,395012,0.88911,1326
851845,5836425,45.04,395012,0.86976,1327
851850,5836425,45.1,395012,0.85815,1328
851855,5836425,45.21,395012,0.836865,1329
851860,5836425,45.32,395012,0.81558,1330
851865,5836425,45.39,395012,0.802035,1331
851870,5836425,45.49,395012,0.782685,1332
851875,5836425,45.6,395012,0.7614,1333
851880,5836425,45.71,395012,0.740115,1334
851885,5836425,45.81,395012,0.720765,1335
851890,5836425,45.91,395012,0.701415,1336
851895,5836425,45.94,395012,0.69561,1337
851900,5836425,45.9,395012,0.70335,1338
851905,5836425,45.93,395012,0.697545,1339
851910,5836425,46.02,395012,0.68013,1340
851915,5836425,46.15,395012,0.654975,1341
851920,5836425,46.33,395012,0.620145,1342
851925,5836425,46.52,395012,0.58338,1343
851930,5836425,46.68,395012,0.55242,1344
851935,5836425,46.8,395012,0.5292,1345
851940,5836425,46.97,395012,0.496305,1346
851945,5836425,47.1,395012,0.47115,1347
851950,5836425,47.19,395012,0.453735,1348
851955,5836425,47.21,395012,0.449865,1349
851960,5836425,47.21,395012,0.449865,1350
851965,5836425,47.2,395012,0.4518,1351
851970,5836425,47.14,395012,0.46341,1352
851975,5836425,47.03,395012,0.484695,1353
851980,5836425,46.89,395012,0.511785,1354
851985,5836425,46.71,395012,0.546615,1355
851990,5836425,46.54,395012,0.57951,1356
851995,5836425,46.4,395012,0.6066,1357
852000,5836425,46.23,395012,0.639495,1358
852005,5836425,46.07,395012,0.670455,1359
852010,5836425,45.94,395012,0.69561,1360
852015,5836425,45.84,395012,0.71496,1361
852020,5836425,45.7,395012,0.74205,1362
852025,5836425,45.54,395012,0.77301,1363
852030,5836425,45.29,395012,0.821385,1364
852035,5836425,45.01,395012,0.875565,1365
852040,5836425,44.75,395012,0.925875,1366
852045,5836425,44.37,395012,0.999405,1367
851715,5836420,42.81,395012,1.301265,1368
851720,5836420,42.85,395012,1.293525,1369
851725,5836420,42.92,395012,1.27998,1370
851730,5836420,43.02,395012,1.26063,1371
851735,5836420,43.15,395012,1.235475,1372
851740,5836420,43.28,395012,1.21032,1373
851745,5836420,43.42,395012,1.18323,1374
851750,5836420,43.57,395012,1.154205,1375
851755,5836420,43.78,395012,1.11357,1376
851760,5836420,43.97,395012,1.076805,1377
851765,5836420,44.1,395012,1.05165,1378
851770,5836420,44.19,395012,1.034235,1379
851775,5836420,44.27,395012,1.018755,1380
851780,5836420,44.29,395012,1.014885,1381
851785,5836420,44.33,395012,1.007145,1382
851790,5836420,44.33,395012,1.007145,1383
851795,5836420,44.34,395012,1.00521,1384
851800,5836420,44.36,395012,1.00134,1385
851805,5836420,44.38,395012,0.99747,1386
851810,5836420,44.42,395012,0.98973,1387
851815,5836420,44.48,395012,0.97812,1388
851820,5836420,44.59,395012,0.956835,1389
851825,5836420,44.71,395012,0.933615,1390
851830,5836420,44.83,395012,0.910395,1391
851835,5836420,44.95,395012,0.887175,1392
851840,5836420,45.06,395012,0.86589,1393
851845,5836420,45.15,395012,0.848475,1394
851850,5836420,45.25,395012,0.829125,1395
851855,5836420,45.38,395012,0.80397,1396
851860,5836420,45.5,395012,0.78075,1397
851865,5836420,45.59,395012,0.763335,1398
851870,5836420,45.68,395012,0.74592,1399
851875,5836420,45.77,395012,0.728505,1400
851880,5836420,45.89,395012,0.705285,1401
